入账日期,业务品牌,总品类,品类,产品标准名称,SellIn_quantity,SellIn_return_amount,SellIn_amount
2022/11/16 0:00:00,SK,Styling,Styling,丝蕴持久定型强力定型啫喱水150ml,12,-45.88,345.6
2022/11/16 0:00:00,SK,Styling,Styling,丝蕴男士激强塑型定型喷发胶180ML*12,96,-249.72,3648.0
2022/11/16 0:00:00,SK,Styling,Styling,丝蕴男士激强塑型劲强啫喱膏180ML*12,12,-23.0,336.0
2022/11/16 0:00:00,SK,Styling,Styling,丝蕴男士激强塑型劲强啫喱水150ml,12,-45.88,345.6
2022/11/16 0:00:00,SK,Styling,Styling,丝蕴男士激强塑型哑光发蜡85ml,24,-152.92,1152.0
2022/11/17 0:00:00,SK,Care,Extra Care,施华蔻氨基酸赋活修护润发乳600ml,24,-337.7,3816.0
2022/11/17 0:00:00,SK,Care,Extra Care,施华蔻氨基酸赋活修护洗发露600ml,0,0.0,0.0
2022/11/17 0:00:00,SK,Care,Extra Care,施华蔻多效修护润发乳600ml,12,-115.75,1308.0
2022/11/17 0:00:00,SK,Care,Extra Care,施华蔻多效修护洗发露600ml,-12,115.75,-1308.0
2022/11/17 0:00:00,SK,Care,Extra Care,施华蔻防落发调理修护洗发露600ml*12,24,-337.7,3816.0
2022/11/17 0:00:00,SK,Care,Extra Care,施华蔻丰盈韧养润发乳600ml,12,-168.85,1908.0
2022/11/17 0:00:00,SK,Care,Extra Care,施华蔻丰盈韧养洗发露600ml,12,-168.85,1908.0
2022/11/17 0:00:00,SK,Care,Extra Care,施华蔻金纯盈润精油洗发露600ml,-24,231.51,-2616.0
2022/11/17 0:00:00,SK,Care,Extra Care,施华蔻生姜精华润发乳 控油型 600ml*12,0,0.0,0.0
2022/11/17 0:00:00,SK,Care,Extra Care,施华蔻生姜精华洗发露 控油型 600ml*12,36,-379.12,4284.0
2022/11/17 0:00:00,SK,Care,Extra Care,施华蔻生姜精华洗发露 舒缓型 600ml*12,12,-126.37,1428.0
2022/11/17 0:00:00,SK,Care,Extra Care,施华蔻水光弹润润发乳600ml,12,-115.75,1308.0
2022/11/17 0:00:00,SK,Care,Extra Care,施华蔻水光弹润洗发露600ml,-12,115.75999999999999,-1308.0
2022/11/17 0:00:00,SK,Care,Extra Care,施华蔻羊绒脂滋养润发乳600ml,-12,115.75999999999999,-1308.0
2022/11/17 0:00:00,SK,Care,Extra Care,施华蔻羊绒脂滋养洗发露600ml,0,0.0,0.0
2022/11/17 0:00:00,SK,Care,Extra Care,施华蔻盈萃柔顺护发精油80ml,12,-136.99,1548.6
2022/11/17 0:00:00,SK,Care,Syoss Care,丝蕴净油蓬松洗发露 680ml - Y24,-9,62.92,-711.0
2022/11/17 0:00:00,SK,Care,Syoss Care,丝蕴水润顺滑洗发露 680ml,-9,62.92,-711.0
2022/11/17 0:00:00,SK,Care,Syoss Care,丝蕴桃沁盈润洗发露 680ml - 宝可梦限定版,9,-62.92,711.0
2022/11/17 0:00:00,SK,Coloration,Coloration,施华蔻斐丝丽泡泡染发乳5-68,12,-73.11,1068.0
2022/11/17 0:00:00,SK,Coloration,Coloration,施华蔻斐丝丽泡泡染发乳6-11/9,12,-73.11,1068.0
2022/11/17 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发摩丝2.0号,12,-138.9,1308.0
2022/11/17 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发摩丝3.65号,12,-138.9,1308.0
2022/11/17 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发摩丝3.68号,12,-138.9,1308.0
2022/11/17 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜2.0/9,24,-83.89,1896.0
2022/11/17 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜3.0/9,36,-125.84,2844.0
2022/11/17 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜3.68/9,60,-209.72,4740.0
2022/11/17 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜3.88/9,12,-41.94,948.0
2022/11/17 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜4.0/9,0,0.010000000000005116,0.0
2022/11/17 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜4.08/9,-12,41.95,-948.0
2022/11/17 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜4.7/9,-12,41.95,-948.0
2022/11/17 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜468,24,-303.28,2856.0
2022/11/17 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜5.0/9,12,-41.94,948.0
2022/11/17 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜557号,12,-151.64,1428.0
2022/11/17 0:00:00,SK,Coloration,Coloration,施华蔻怡然滋养染发霜2.0号,24,-195.5,2856.0
2022/11/17 0:00:00,SK,Coloration,Coloration,施华蔻怡然滋养染发霜3.06,12,-97.75,1428.0
2022/11/17 0:00:00,SK,Coloration,Coloration,施华蔻怡然滋养染发霜4.6,12,-97.75,1428.0
2022/11/17 0:00:00,SK,Coloration,Coloration,施華蔻怡然植萃染髮霜3.0 經典黑棕,12,-97.75,1428.0
2022/11/17 0:00:00,SK,Coloration,Coloration,施華蔻怡然植萃染髮霜4.0 自然棕,12,-97.75,1428.0
2022/11/17 0:00:00,SK,Styling,Styling,got2b酷印强持久发胶250ml*12,60,-283.39,4140.0
2022/11/17 0:00:00,SK,Styling,Styling,丝蕴持久定型强力定型喷发胶300ML*12,84,-301.78999999999996,4872.0
2022/11/17 0:00:00,SK,Styling,Styling,丝蕴持久定型强力塑型发蜡85ml,12,-76.46,576.0
2022/11/17 0:00:00,SK,Styling,Styling,丝蕴男士激强塑型定型喷发胶180ML*12,60,-156.06,2280.0
2022/11/17 0:00:00,SK,Styling,Styling,丝蕴男士激强塑型哑光发蜡85ml,12,-76.46,576.0
2022/11/17 0:00:00,SK,Styling,Styling,丝蕴盈润魅卷空气感润卷弹力素150ml,12,-23.58,345.6
2022/11/18 0:00:00,SK,Care,Extra Care,施华蔻氨基酸赋活修护洗发露600ml,24,-337.71,3816.0
2022/11/18 0:00:00,SK,Care,Extra Care,施华蔻多效修护润发乳600ml,36,-347.26,3924.0
2022/11/18 0:00:00,SK,Care,Extra Care,施华蔻多效修护洗发露600ml,96,-926.04,10464.0
2022/11/18 0:00:00,SK,Care,Extra Care,施华蔻防落发调理修护精华液50ml*12,12,-126.37,1428.0
2022/11/18 0:00:00,SK,Care,Extra Care,施华蔻防落发调理修护洗发露600ml*12,36,-506.54999999999995,5724.0
2022/11/18 0:00:00,SK,Care,Extra Care,施华蔻丰盈韧养润发乳600ml,36,-506.54999999999995,5724.0
2022/11/18 0:00:00,SK,Care,Extra Care,施华蔻丰盈韧养洗发露600ml,48,-675.41,7632.0
2022/11/18 0:00:00,SK,Care,Extra Care,施华蔻金纯盈润精油洗发露600ml,24,-231.51,2616.0
2022/11/18 0:00:00,SK,Care,Extra Care,施华蔻生姜精华洗发露 控油型 600ml*12,48,-505.49,5712.0
2022/11/18 0:00:00,SK,Care,Extra Care,施华蔻生姜精华洗发露 舒缓型 600ml*12,84,-884.62,9996.0
2022/11/18 0:00:00,SK,Care,Extra Care,施华蔻水光弹润洗发露600ml,12,-115.75,1308.0
2022/11/18 0:00:00,SK,Care,Extra Care,施华蔻羊绒脂滋养洗发露600ml,60,-578.77,6540.0
2022/11/18 0:00:00,SK,Care,Extra Care,施华蔻盈萃柔顺护发精油80ml,12,-136.99,1548.6
2022/11/18 0:00:00,SK,Care,Syoss Care,丝蕴净油蓬松洗发露 680ml - Y24,27,-188.76,2133.0
2022/11/18 0:00:00,SK,Care,Syoss Care,丝蕴水润顺滑洗发露 680ml,9,-62.92,711.0
2022/11/18 0:00:00,SK,Coloration,Coloration,施华蔻斐丝丽泡泡染发乳 5-6,12,-73.11,1068.0
2022/11/18 0:00:00,SK,Coloration,Coloration,施华蔻斐丝丽泡泡染发乳4.5-68,12,-73.11,1068.0
2022/11/18 0:00:00,SK,Coloration,Coloration,施华蔻斐丝丽泡泡染发乳5-68,36,-219.32,3204.0
2022/11/18 0:00:00,SK,Coloration,Coloration,施华蔻斐丝丽泡泡染发乳6-11/9,48,-292.43,4272.0
2022/11/18 0:00:00,SK,Coloration,Coloration,施华蔻斐丝丽泡泡染发乳9.5-11,12,-94.52,1068.0
2022/11/18 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发摩丝2.0号,12,-138.9,1308.0
2022/11/18 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发摩丝3.0号,24,-277.8,2616.0
2022/11/18 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发摩丝3.65号,24,-277.79,2616.0
2022/11/18 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发摩丝3.68号,24,-277.8,2616.0
2022/11/18 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜2.0/9,96,-335.56,7584.0
2022/11/18 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜3.0/9,180,-629.17,14220.0
2022/11/18 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜3.68/9,96,-335.56,7584.0
2022/11/18 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜3.88/9,60,-209.70999999999998,4740.0
2022/11/18 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜300,24,-303.28,2856.0
2022/11/18 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜4.0/9,108,-377.49,8532.0
2022/11/18 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜4.08/9,96,-335.55,7584.0
2022/11/18 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜4.57/9,12,-41.94,948.0
2022/11/18 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜4.7/9,84,-293.61,6636.0
2022/11/18 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜4.9/9,24,-83.89,1896.0
2022/11/18 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜468,24,-303.28,2856.0
2022/11/18 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜5.0/9,72,-251.66,5688.0
2022/11/18 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜557号,12,-151.64,1428.0
2022/11/18 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜568,12,-151.64,1428.0
2022/11/18 0:00:00,SK,Coloration,Coloration,施华蔻怡然滋养染发霜2.0号,24,-195.5,2856.0
2022/11/18 0:00:00,SK,Coloration,Coloration,施华蔻怡然滋养染发霜3.06,24,-195.5,2856.0
2022/11/18 0:00:00,SK,Coloration,Coloration,施华蔻怡然滋养染发霜4.6,36,-293.25,4284.0
2022/11/18 0:00:00,SK,Coloration,Coloration,施華蔻怡然植萃染髮霜3.0 經典黑棕,12,-97.75,1428.0
2022/11/18 0:00:00,SK,Coloration,Coloration,施華蔻怡然植萃染髮霜4.0 自然棕,36,-293.25,4284.0
2022/11/18 0:00:00,SK,Styling,Styling,got2b酷印强持久发胶250ml*12,36,-170.04,2484.0
2022/11/18 0:00:00,SK,Styling,Styling,丝蕴持久定型强力定型喷发胶300ML*12,408,-1465.8500000000001,23664.0
2022/11/18 0:00:00,SK,Styling,Styling,丝蕴男士激强塑型定型喷发胶180ML*12,84,-218.5,3192.0
2022/11/18 0:00:00,SK,Styling,Styling,丝蕴男士激强塑型哑光发蜡85ml,12,-76.46,576.0
2022/11/18 0:00:00,SK,Styling,Styling,丝蕴盈润魅卷空气感润卷弹力素150ml,12,-23.58,345.6
2022/11/19 0:00:00,SK,Care,Extra Care,施华蔻氨基酸赋活修护润发乳600ml,24,-337.7,3816.0
2022/11/19 0:00:00,SK,Care,Extra Care,施华蔻氨基酸赋活修护洗发露600ml,72,-1013.1199999999999,11448.0
2022/11/19 0:00:00,SK,Care,Extra Care,施华蔻多效修护润发乳600ml,96,-926.03,10464.0
2022/11/19 0:00:00,SK,Care,Extra Care,施华蔻多效修护洗发露600ml,216,-2083.59,23544.0
2022/11/19 0:00:00,SK,Care,Extra Care,施华蔻防落发调理修护精华液50ml*12,24,-252.74,2856.0
2022/11/19 0:00:00,SK,Care,Extra Care,施华蔻防落发调理修护洗发露600ml*12,36,-506.56,5724.0
2022/11/19 0:00:00,SK,Care,Extra Care,施华蔻丰盈韧养润发乳600ml,12,-168.85,1908.0
2022/11/19 0:00:00,SK,Care,Extra Care,施华蔻丰盈韧养洗发露600ml,36,-506.55999999999995,5724.0
2022/11/19 0:00:00,SK,Care,Extra Care,施华蔻金纯盈润精油洗发露600ml,120,-1157.55,13080.0
2022/11/19 0:00:00,SK,Care,Extra Care,施华蔻生姜精华润发乳 控油型 600ml*12,12,-126.37,1428.0
2022/11/19 0:00:00,SK,Care,Extra Care,施华蔻生姜精华洗发露 控油型 600ml*12,192,-2021.9899999999998,22848.0
2022/11/19 0:00:00,SK,Care,Extra Care,施华蔻生姜精华洗发露 舒缓型 600ml*12,36,-379.11,4284.0
2022/11/19 0:00:00,SK,Care,Extra Care,施华蔻水光弹润洗发露600ml,48,-463.02,5232.0
2022/11/19 0:00:00,SK,Care,Extra Care,施华蔻羊绒脂滋养润发乳600ml,36,-347.27,3924.0
2022/11/19 0:00:00,SK,Care,Extra Care,施华蔻羊绒脂滋养洗发露600ml,120,-1157.55,13080.0
2022/11/19 0:00:00,SK,Care,Extra Care,施华蔻盈萃柔顺护发精油80ml,24,-273.98,3097.2
2022/11/19 0:00:00,SK,Care,Syoss Care,丝蕴净油蓬松洗发露 680ml - Y24,18,-125.84,1422.0
2022/11/19 0:00:00,SK,Coloration,Coloration,施华蔻斐丝丽泡泡染发乳 5-6,12,-73.11,1068.0
2022/11/19 0:00:00,SK,Coloration,Coloration,施华蔻斐丝丽泡泡染发乳5-68,36,-219.32999999999998,3204.0
2022/11/19 0:00:00,SK,Coloration,Coloration,施华蔻斐丝丽泡泡染发乳6-11/9,48,-292.43,4272.0
2022/11/19 0:00:00,SK,Coloration,Coloration,施华蔻斐丝丽泡泡染发乳9.5-11,24,-189.04,2136.0
2022/11/19 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发摩丝2.0号,24,-277.8,2616.0
2022/11/19 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发摩丝3.0号,24,-277.8,2616.0
2022/11/19 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发摩丝3.65号,12,-138.9,1308.0
2022/11/19 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发摩丝3.68号,24,-277.8,2616.0
2022/11/19 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜2.0/9,468,-1635.83,36972.0
2022/11/19 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜3.0/9,264,-922.78,20856.0
2022/11/19 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜3.68/9,468,-1635.8200000000002,36972.0
2022/11/19 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜3.88/9,36,-125.83,2844.0
2022/11/19 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜300,12,-151.64,1428.0
2022/11/19 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜4.0/9,108,-377.49,8532.0
2022/11/19 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜4.08/9,72,-251.66,5688.0
2022/11/19 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜4.57/9,24,-83.88,1896.0
2022/11/19 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜4.7/9,72,-251.66,5688.0
2022/11/19 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜4.9/9,24,-83.88,1896.0
2022/11/19 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜468,24,-303.28,2856.0
2022/11/19 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜5.0/9,36,-125.82,2844.0
2022/11/19 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜5.05/9号,12,-41.94,948.0
2022/11/19 0:00:00,SK,Coloration,Coloration,施华蔻怡然滋养染发霜2.0号,12,-97.75,1428.0
2022/11/19 0:00:00,SK,Coloration,Coloration,施华蔻怡然滋养染发霜3.06,36,-293.25,4284.0
2022/11/19 0:00:00,SK,Coloration,Coloration,施华蔻怡然滋养染发霜4.6,24,-195.5,2856.0
2022/11/19 0:00:00,SK,Coloration,Coloration,施華蔻怡然植萃染髮霜3.0 經典黑棕,24,-195.5,2856.0
2022/11/19 0:00:00,SK,Coloration,Coloration,施華蔻怡然植萃染髮霜4.0 自然棕,24,-195.5,2856.0
2022/11/19 0:00:00,SK,Styling,Styling,got2b酷印强持久发胶250ml*12,132,-623.46,9108.0
2022/11/19 0:00:00,SK,Styling,Styling,丝蕴持久定型强力定型喷发胶300ML*12,240,-862.27,13920.0
2022/11/19 0:00:00,SK,Styling,Styling,丝蕴持久定型强力定型啫喱水150ml,12,-45.88,345.6
2022/11/19 0:00:00,SK,Styling,Styling,丝蕴持久定型强力塑型发蜡85ml,24,-152.92,1152.0
2022/11/19 0:00:00,SK,Styling,Styling,丝蕴男士激强塑型定型喷发胶180ML*12,60,-156.07,2280.0
2022/11/19 0:00:00,SK,Styling,Styling,丝蕴男士激强塑型劲强啫喱膏180ML*12,12,-23.0,336.0
2022/11/19 0:00:00,SK,Styling,Styling,丝蕴男士激强塑型劲强啫喱水150ml,36,-137.64000000000001,1036.8000000000002
2022/11/19 0:00:00,SK,Styling,Styling,丝蕴男士激强塑型哑光发蜡85ml,12,-76.46,576.0
2022/11/19 0:00:00,SK,Styling,Styling,丝蕴盈润魅卷空气感润卷弹力素150ml,12,-23.58,345.6
2022/11/2 0:00:00,SK,Care,Extra Care,施华蔻氨基酸赋活修护润发乳600ml,60,-844.26,9540.0
2022/11/2 0:00:00,SK,Care,Extra Care,施华蔻氨基酸赋活修护洗发露600ml,576,-8104.9800000000005,91584.0
2022/11/2 0:00:00,SK,Care,Extra Care,施华蔻多效修护润发乳600ml,384,-3703.9399999999996,41856.0
2022/11/2 0:00:00,SK,Care,Extra Care,施华蔻多效修护洗发露600ml,456,-4398.46,49704.0
2022/11/2 0:00:00,SK,Care,Extra Care,施华蔻防落发调理修护精华液50ml*12,84,-884.59,9996.0
2022/11/2 0:00:00,SK,Care,Extra Care,施华蔻防落发调理修护洗发露600ml*12,216,-3039.37,34344.0
2022/11/2 0:00:00,SK,Care,Extra Care,施华蔻丰盈韧养润发乳600ml,48,-675.4,7632.0
2022/11/2 0:00:00,SK,Care,Extra Care,施华蔻丰盈韧养洗发露600ml,192,-2701.71,30528.0
2022/11/2 0:00:00,SK,Care,Extra Care,施华蔻金纯盈润精油洗发露600ml,108,-1041.79,11772.0
2022/11/2 0:00:00,SK,Care,Extra Care,施华蔻生姜精华润发乳 控油型 600ml*12,72,-758.24,8568.0
2022/11/2 0:00:00,SK,Care,Extra Care,施华蔻生姜精华洗发露 控油型 600ml*12,768,-8088.12,91392.0
2022/11/2 0:00:00,SK,Care,Extra Care,施华蔻生姜精华洗发露 舒缓型 600ml*12,516,-5434.2,61404.0
2022/11/2 0:00:00,SK,Care,Extra Care,施华蔻水光弹润洗发露600ml,72,-694.52,7848.0
2022/11/2 0:00:00,SK,Care,Extra Care,施华蔻羊绒脂滋养润发乳600ml,108,-1041.6799999999998,11772.0
2022/11/2 0:00:00,SK,Care,Extra Care,施华蔻羊绒脂滋养洗发露600ml,168,-1620.51,18312.0
2022/11/2 0:00:00,SK,Care,Extra Care,施华蔻盈萃柔顺护发精油80ml,96,-1095.94,12388.8
2022/11/2 0:00:00,SK,Care,Syoss Care,丝蕴净透清润洗发露 680ml - Y24,18,-125.84,1422.0
2022/11/2 0:00:00,SK,Care,Syoss Care,丝蕴净油蓬松洗发露 680ml - Y24,72,-503.37000000000006,5688.0
2022/11/2 0:00:00,SK,Care,Syoss Care,丝蕴水润顺滑洗发露 680ml,9,-62.92,711.0
2022/11/2 0:00:00,SK,Care,Syoss Care,丝蕴桃沁盈润洗发露 680ml - 宝可梦限定版,27,-188.76,2133.0
2022/11/2 0:00:00,SK,Care,Syoss Care,丝蕴滋养修护润发乳 680ml,27,-188.76,2133.0
2022/11/2 0:00:00,SK,Care,Syoss Care,丝蕴滋养修护洗发露 680ml,72,-503.37000000000006,5688.0
2022/11/2 0:00:00,SK,Coloration,Coloration,施华蔻斐丝丽泡泡染发乳4.5-68,12,-73.11,1068.0
2022/11/2 0:00:00,SK,Coloration,Coloration,施华蔻斐丝丽泡泡染发乳5-68,12,-73.11,1068.0
2022/11/2 0:00:00,SK,Coloration,Coloration,施华蔻斐丝丽泡泡染发乳6-11/9,72,-438.66,6408.0
2022/11/2 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发摩丝2.0号,24,-277.8,2616.0
2022/11/2 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发摩丝3.0号,12,-138.9,1308.0
2022/11/2 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发摩丝3.65号,12,-138.9,1308.0
2022/11/2 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发摩丝3.68号,24,-277.8,2616.0
2022/11/2 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜2.0/9,108,-377.49,8532.0
2022/11/2 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜3.0/9,156,-545.27,12324.0
2022/11/2 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜3.68/9,48,-167.76,3792.0
2022/11/2 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜3.88/9,24,-83.88,1896.0
2022/11/2 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜300,12,-151.64,1428.0
2022/11/2 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜4.0/9,72,-251.64,5688.0
2022/11/2 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜4.08/9,60,-209.7,4740.0
2022/11/2 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜4.7/9,60,-209.7,4740.0
2022/11/2 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜4.9/9,12,-41.94,948.0
2022/11/2 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜5.0/9,36,-125.82,2844.0
2022/11/2 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜568,12,-151.64,1428.0
2022/11/2 0:00:00,SK,Coloration,Coloration,施华蔻怡然滋养染发霜2.0号,48,-391.0,5712.0
2022/11/2 0:00:00,SK,Coloration,Coloration,施华蔻怡然滋养染发霜3.06,36,-293.25,4284.0
2022/11/2 0:00:00,SK,Coloration,Coloration,施华蔻怡然滋养染发霜4.6,24,-195.5,2856.0
2022/11/2 0:00:00,SK,Coloration,Coloration,施華蔻怡然植萃染髮霜3.0 經典黑棕,24,-195.5,2856.0
2022/11/2 0:00:00,SK,Coloration,Coloration,施華蔻怡然植萃染髮霜4.0 自然棕,36,-293.25,4284.0
2022/11/2 0:00:00,SK,Styling,Styling,got2b酷印强持久发胶250ml*12,48,-226.73000000000002,3312.0
2022/11/2 0:00:00,SK,Styling,Styling,施华蔻got2b非凡绅士塑型发蜡100g*12,12,-48.47,708.0
2022/11/2 0:00:00,SK,Styling,Styling,丝蕴持久定型强力定型喷发胶300ML*12,72,-258.68,4176.0
2022/11/2 0:00:00,SK,Styling,Styling,丝蕴持久定型强力定型啫喱水150ml,48,-183.52,1382.4
2022/11/2 0:00:00,SK,Styling,Styling,丝蕴持久定型强力塑型发蜡85ml,48,-305.84,2304.0
2022/11/2 0:00:00,SK,Styling,Styling,丝蕴男士激强塑型定型喷发胶180ML*12,48,-124.85,1824.0
2022/11/2 0:00:00,SK,Styling,Styling,丝蕴男士激强塑型劲强啫喱膏180ML*12,24,-46.0,672.0
2022/11/2 0:00:00,SK,Styling,Styling,丝蕴男士激强塑型劲强啫喱水150ml,36,-137.64000000000001,1036.8000000000002
2022/11/2 0:00:00,SK,Styling,Styling,丝蕴男士激强塑型哑光发蜡85ml,36,-229.38,1728.0
2022/11/2 0:00:00,SK,Styling,Styling,丝蕴盈润魅卷空气感润卷弹力素150ml,36,-70.74,1036.8000000000002
2022/11/20 0:00:00,SK,Care,Extra Care,施华蔻氨基酸赋活修护洗发露600ml,24,-337.71,3816.0
2022/11/20 0:00:00,SK,Care,Extra Care,施华蔻多效修护润发乳600ml,24,-231.51,2616.0
2022/11/20 0:00:00,SK,Care,Extra Care,施华蔻多效修护洗发露600ml,48,-463.02,5232.0
2022/11/20 0:00:00,SK,Care,Extra Care,施华蔻防落发调理修护精华液50ml*12,12,-126.37,1428.0
2022/11/20 0:00:00,SK,Care,Extra Care,施华蔻防落发调理修护洗发露600ml*12,12,-168.85,1908.0
2022/11/20 0:00:00,SK,Care,Extra Care,施华蔻丰盈韧养洗发露600ml,24,-337.7,3816.0
2022/11/20 0:00:00,SK,Care,Extra Care,施华蔻金纯盈润精油洗发露600ml,12,-115.75,1308.0
2022/11/20 0:00:00,SK,Care,Extra Care,施华蔻生姜精华润发乳 控油型 600ml*12,12,-126.37,1428.0
2022/11/20 0:00:00,SK,Care,Extra Care,施华蔻生姜精华洗发露 控油型 600ml*12,36,-379.12,4284.0
2022/11/20 0:00:00,SK,Care,Extra Care,施华蔻生姜精华洗发露 舒缓型 600ml*12,60,-631.87,7140.0
2022/11/20 0:00:00,SK,Care,Extra Care,施华蔻羊绒脂滋养润发乳600ml,24,-231.51,2616.0
2022/11/20 0:00:00,SK,Care,Extra Care,施华蔻羊绒脂滋养洗发露600ml,12,-115.75,1308.0
2022/11/20 0:00:00,SK,Care,Extra Care,施华蔻盈萃柔顺护发精油80ml,12,-136.99,1548.6
2022/11/20 0:00:00,SK,Coloration,Coloration,施华蔻斐丝丽泡泡染发乳 5-6,12,-73.11,1068.0
2022/11/20 0:00:00,SK,Coloration,Coloration,施华蔻斐丝丽泡泡染发乳4.5-68,12,-73.11,1068.0
2022/11/20 0:00:00,SK,Coloration,Coloration,施华蔻斐丝丽泡泡染发乳5-68,12,-73.11,1068.0
2022/11/20 0:00:00,SK,Coloration,Coloration,施华蔻斐丝丽泡泡染发乳6-11/9,24,-146.22,2136.0
